customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,tenure_group,interaction_score,charges_group,MonthlyCharges_scaled,TotalCharges_scaled,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9897-KXHCM,0,3,80.3,250.05,1,0-12,1,High,0.5164302571326987,-0.897563177518583,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
0040-HALCW,0,54,20.4,1090.6,0,48-60,0,Low,-1.4744025490663168,-0.5268495377584992,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
0784-GTUUK,0,62,23.75,1446.8,0,60+,0,Low,-1.3630621500551865,-0.3697521628461895,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
7979-CORPM,0,24,90.55,2282.55,1,12-24,2,High,0.8570986421667539,-0.0011555006256312784,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
2294-DMMUS,0,62,70.45,4300.45,0,60+,2,High,0.18905624809997262,0.8888130362512626,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
0872-JCPIB,0,17,65.75,1111.2,0,12-24,2,Medium,0.03284733008435696,-0.5177641758180342,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
3055-MJDSB,0,9,24.6,190.1,0,0-12,0,Low,-1.3348116010523623,-0.9240033449132854,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
9091-WTUUY,0,64,69.25,4447.75,0,60+,4,Medium,0.14917312009598557,0.9537777844954605,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
1618-CFHME,0,2,75.9,143.35,1,0-12,0,High,0.37019212111808014,-0.9446218240742918,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3165-HDOEW,0,1,45.85,45.85,1,0-12,0,Medium,-0.62854787598176,-0.9876229303459094,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
6581-NQCBA,0,16,49.95,810.2,1,12-24,3,Medium,-0.4922805219681379,-0.6505163090257974,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
7115-IRDHS,0,72,24.65,1830.05,0,60+,0,Low,-1.3331498040521963,-0.2007247374246772,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
8496-DMZUK,0,30,90.4,2820.65,0,24-48,3,High,0.8521132511662559,0.23616650229495778,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False
2040-VZIKE,0,49,100.85,4847.35,0,48-60,3,High,1.1994288242009752,1.1300161646609825,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
9068-VPWQQ,0,61,75.35,4729.3,0,60+,4,High,0.35191235411625243,1.0779517482982701,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
0178-SZBHO,0,47,87.2,4017.45,0,24-48,2,High,0.7457582431556239,0.7639995688167213,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
0384-RVBPI,0,20,64.4,1398.6,0,12-24,3,Medium,-0.012021188920128179,-0.39101014563892766,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1689-MRZQR,0,34,78.3,2564.3,1,24-48,1,High,0.4499583771260538,0.12310667057465859,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1299-AURJA,0,70,24.7,1685.9,0,60+,0,Low,-1.33148800705203,-0.26430021915856106,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
4525-VZCZG,0,54,105.85,5826.65,0,48-60,5,Very High,1.3656085242175875,1.5619236864229835,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
1543-LLLFT,1,61,98.3,6066.55,0,60+,4,High,1.114677177192503,1.6677284597005333,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
5835-BEQEU,0,3,76.95,228.4,1,0-12,0,High,0.40508985812156867,-0.9071116282958192,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2788-CJQAQ,0,13,19.45,270.2,0,12-24,0,Low,-1.505976692069473,-0.8886762822224488,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
5565-FILXA,1,16,96.15,1529.2,1,12-24,2,High,1.04321990618536,-0.33341071508433007,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0319-QZTCO,0,3,58.7,168.6,0,0-12,2,Medium,-0.2014660469390663,-0.9334856401424113,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
2120-SMPEX,0,25,20.15,536.35,0,24-48,0,Low,-1.4827115340671475,-0.7712942880256177,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0096-FCPUF,0,30,64.5,1888.45,0,24-48,2,Medium,-0.00869759491979612,-0.17496817736044673,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0668-OGMHD,0,21,28.5,629.35,0,12-24,1,Low,-1.2051914350394048,-0.7302778481973056,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
5552-ZNFSJ,0,1,45.3,45.3,1,0-12,0,Medium,-0.6468276429835875,-0.9878655006889799,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
2223-KAGMX,0,15,19.4,289.3,1,12-24,0,Low,-1.5076384890696393,-0.8802524757630857,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False
6507-ZJSUR,1,23,90.45,2117.25,0,12-24,2,High,0.8537750481664219,-0.07405891464305076,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9408-HRXRK,0,45,105.15,4730.9,0,24-48,4,Very High,1.3423433662152622,1.078657407478112,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
5593-SUAOO,0,24,83.15,2033.05,0,12-24,2,High,0.611152686142168,-0.11119422898223234,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False
7321-PKUYW,0,11,90.15,987.95,1,0-12,2,High,0.8438042661654253,-0.572121984515233,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
2833-SLKDQ,0,1,45.05,45.05,1,0-12,0,Medium,-0.6551366279844181,-0.9879757599358303,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
6766-HFKLA,0,56,103.2,5744.35,0,48-60,4,High,1.2775332832087833,1.5256263423598646,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
7595-EUIVN,0,1,75.8,75.8,1,0-12,1,High,0.36686852711774764,-0.9744138725732432,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7617-EYGLW,0,1,19.45,19.45,0,0-12,0,Low,-1.505976692069473,-0.9992663068133013,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
2026-TGDHM,0,7,79.3,523.15,1,0-12,1,High,0.4831943171293762,-0.7771159762593136,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
9220-ZNKJI,1,55,88.8,4805.3,0,48-60,3,High,0.7989357471609396,1.1114705593407619,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
4030-VPZBD,0,2,30.9,59.05,1,0-12,1,Low,-1.125425179031431,-0.9818012421122134,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2226-ICFDO,0,72,85.9,6110.75,0,60+,5,High,0.7025515211513048,1.6872222945436663,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
0723-VSOBE,1,45,34.2,1596.6,0,24-48,1,Low,-1.0157465770204666,-0.30368482213348885,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
5529-GIBVH,0,47,20.15,1046.2,0,24-48,0,Low,-1.4827115340671475,-0.5464315799991127,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
4187-CINZD,1,46,95.25,4424.2,1,24-48,3,High,1.0133075601823696,0.9433913634421619,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False
9992-UJOEL,0,2,50.3,92.75,0,0-12,1,Medium,-0.4806479429669752,-0.9669382956367928,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4741-WWJQZ,0,2,80.15,194.55,0,0-12,2,High,0.5114448661322006,-0.92204073031935,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6625-UTXEW,0,12,51.25,612.1,0,0-12,1,Medium,-0.44907379996381874,-0.7378857362299764,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6818-WOBHJ,1,68,89.6,6127.6,1,60+,2,High,0.8255244991635975,1.6946537677813769,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
6244-BESBM,0,69,95.2,6671.7,0,60+,3,High,1.0116457631822036,1.934621992626373,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1004-NOZNR,1,56,94.8,5264.3,0,48-60,3,High,0.9983513871808745,1.3139065365579154,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False
1251-STYSZ,1,4,80.25,303.7,0,0-12,1,High,0.5147684601325326,-0.8739015431445083,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2612-PHGOX,0,64,76.1,4818.8,0,60+,4,High,0.37683930911874425,1.1174245586706781,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
2408-TZMJL,0,59,110.15,6448.05,1,48-60,5,Very High,1.5085230662318745,1.8359840703940933,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
8480-PPONV,0,62,115.55,7159.05,0,60+,6,Very High,1.6879971422498155,2.149561368436351,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
8780-IHCRN,0,63,24.65,1574.5,0,60+,0,Low,-1.3331498040521963,-0.31343173955505543,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
4598-ZADCK,0,53,53.6,2879.2,0,48-60,5,Medium,-0.3709693409560109,0.2619892179072983,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
1257-SXUXQ,0,5,19.45,86.05,0,0-12,0,Low,-1.505976692069473,-0.9698932434523808,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
9681-KYGYB,1,49,88.2,4159.45,0,48-60,3,High,0.7789941831589463,0.8266268210276926,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7182-OVLBJ,0,62,101.15,6638.35,0,60+,3,High,1.2093996062019723,1.919913409096543,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5095-ETBRJ,0,55,56.8,3112.05,0,48-60,3,Medium,-0.26461433294537917,0.3646846804236693,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
7005-CYUIL,1,71,99.4,7168.25,0,60+,5,High,1.1512367111961581,2.1536189087204423,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
4821-WQOYN,0,72,20.1,1326.25,0,60+,0,Low,-1.4843733310673135,-0.4229191716774049,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
4730-AWNAU,0,36,60.7,2234.55,0,24-48,5,Medium,-0.1349941669324214,-0.022325276020889177,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False
3452-FLHYD,0,25,20.95,495.15,0,24-48,0,Low,-1.4561227820644893,-0.7894650119065474,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
2388-LAESQ,1,72,114.85,8317.95,0,60+,6,Very High,1.6647319842474897,2.660679133135609,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
9531-NSBMR,0,36,19.25,679.8,0,24-48,0,Low,-1.5126238800701375,-0.7080275321829147,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
6260-ONULR,0,1,62.8,62.8,0,0-12,2,Medium,-0.0651986929254444,-0.9801473534094589,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
4389-UEFCZ,0,72,105.5,7544.0,0,60+,4,Very High,1.3539759452164248,2.319338556736445,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8711-LOBKY,0,59,19.85,1188.25,0,48-60,0,Low,-1.4926823160681442,-0.4837822759387714,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
9134-CEQMF,1,7,89.5,676.7,1,0-12,2,High,0.8222009051632655,-0.7093947468438584,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
8985-OOPOS,0,1,74.1,74.1,0,0-12,4,High,0.31036742911209936,-0.9751636354518254,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False
8800-ZKRFW,0,30,107.5,3242.5,0,24-48,5,Very High,1.42044782522307,0.4222179554301566,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2616-FLVQC,0,64,19.55,1240.15,0,60+,0,Low,-1.502653098069141,-0.46089245629264874,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
9968-FFVVH,0,63,68.8,4111.35,0,60+,4,Medium,0.1342169470944904,0.8054129419336948,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False
3108-PCCGG,1,72,84.45,5899.85,0,60+,5,High,0.6543594081464871,1.5942075939007523,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
7993-PYKOF,0,8,75.0,632.95,1,0-12,1,High,0.3402797751150897,-0.7286901150426611,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
8390-FESFV,0,62,84.5,5193.2,0,60+,5,High,0.6560212051466532,1.2825488067536897,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
3022-BEXHZ,0,67,111.2,7530.8,0,60+,5,Very High,1.5434208032353631,2.3135168685027496,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5027-XWQHA,0,6,44.75,270.95,1,0-12,0,Medium,-0.6651074099854147,-0.8883455044818979,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
6248-TKCQV,0,70,80.6,5460.2,0,60+,4,High,0.5264010391336954,1.4003056823898117,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
6729-GDNGC,1,20,80.7,1614.2,0,12-24,1,High,0.5297246331340278,-0.2959225711552275,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
6198-ZFIOJ,0,5,75.6,402.5,0,0-12,0,High,0.36022133911708304,-0.8303270887892692,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
5989-OMNJE,0,24,57.6,1367.75,0,12-24,5,Medium,-0.23802558094272108,-0.4046161367002548,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
4566-QVRRW,0,11,44.05,483.7,1,0-12,0,Medium,-0.6883725679877406,-0.7945148854122912,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1291-CUOCY,0,72,110.6,7962.2,0,60+,5,Very High,1.5234792392333694,2.5037802248676297,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
9795-SHUHB,0,66,58.2,3810.8,0,60+,3,Medium,-0.21808401694072754,0.6728592753702621,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
3230-IUALN,0,45,81.0,3533.6,0,24-48,5,High,0.5396954151350245,0.5506038224626477,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0042-RLHYP,0,69,19.7,1396.9,0,60+,0,Low,-1.4976677070686424,-0.39175990851750964,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
8519-IMDHU,1,15,85.6,1345.55,1,12-24,1,High,0.6925807391503077,-0.41440715782056164,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
4945-RVMTE,0,28,59.55,1646.45,0,24-48,2,Medium,-0.1732154979362424,-0.28169912831153865,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
0201-OAMXR,0,70,115.55,8127.6,1,60+,6,Very High,1.6879971422498155,2.5767277425837896,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False
1866-NXPSP,0,36,75.55,2680.15,0,24-48,5,High,0.358559542116917,0.1742008055650883,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
3372-KWFBM,1,16,86.6,1281.0,1,12-24,1,High,0.7258166791536301,-0.4428760953573095,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
7831-QGOXH,0,18,85.2,1553.9,1,12-24,1,High,0.6792863631489789,-0.32251710149552026,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
6393-WRYZE,0,34,97.65,3207.55,1,24-48,2,High,1.0930738161903437,0.4068037127204845,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
3941-XTSKM,0,42,45.1,2049.05,0,24-48,3,Medium,-0.6534748309842519,-0.10413763718381294,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1661-CZBAU,0,48,70.95,3629.2,0,24-48,3,High,0.20567421810163386,0.5927669584582029,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False
6599-RCLCJ,0,47,109.55,5124.55,1,24-48,5,Very High,1.4885815022298807,1.2522716175685968,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9831-BPFRI,0,39,89.55,3474.45,1,24-48,3,High,0.8238627021634315,0.5245164846578663,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
5158-RIVOP,0,11,20.9,202.3,0,0-12,0,Low,-1.4577845790646555,-0.9186226936669906,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
